user_input,is_answerable,reference_contexts,query_style,source_file,filepath,retrieved_contexts,retrieved_file
No entiendo qué es el portal nuevo del BancoEstado y para qué sirve,yes,"['# El Nuevo Portal CASAVERSO es de BancoEstado\n\nSí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.\n']",Principiante / Educativo,BD1-00582,Banco\CasaVerso\BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md,"['# El Nuevo Portal CASAVERSO es de BancoEstado Sí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# Para avanzar a la preaprobación me solicita registrar las credenciales BancoEstado del sitio web ¿esto es correcto? Si, considerando que esta es una plataforma BancoEstado, para reconocer la identidad del usuario y acceder a servicios BancoEstado, se deben ingresar las credenciales de la web para avanzar en la Preaprobación.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00587 - Para avanzar a la preaprobación me solicita registrar las credenciales BancoEstado del sitio web esto es correcto.md']"
quiene hizo el portal casavrsso,yes,"['# El Nuevo Portal CASAVERSO es de BancoEstado\n\nSí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.\n']",Mal Escrito,BD1-00582,Banco\CasaVerso\BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md,"['# El Nuevo Portal CASAVERSO es de BancoEstado Sí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.', '# Qué es CASAVERSO CASAVERSO es el ecosistema de vivienda y construcción de BancoEstado. Es una plataforma digital donde todos los mundos que hoy están dispersos -asesoría, financiamiento, inmobiliarias, corredores, notarías y trámites- se reúnen en un mismo lugar. CASAVERSO: el universo completo de la vivienda, en un solo lugar.', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00589 - Qué es CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md']"
seguridad portal casaverso,yes,['# El Nuevo Portal CASAVERSO es seguro\n\nEl nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.\n'],Buscador de Palabras Clave,BD1-00583,Banco\CasaVerso\BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md,"['# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# El Nuevo Portal CASAVERSO es de BancoEstado Sí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.', '# Qué es CASAVERSO CASAVERSO es el ecosistema de vivienda y construcción de BancoEstado. Es una plataforma digital donde todos los mundos que hoy están dispersos -asesoría, financiamiento, inmobiliarias, corredores, notarías y trámites- se reúnen en un mismo lugar. CASAVERSO: el universo completo de la vivienda, en un solo lugar.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00589 - Qué es CASAVERSO.md']"
"Si yo subo mis papeles para la compra de casa al portal desde mi celular con Android 9 y mi ahorro es de 2,5 UF, ¿mis datos estarán bien protegidos?",yes,['# El Nuevo Portal CASAVERSO es seguro\n\nEl nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.\n'],Caso Hipotetico en Primera Persona,BD1-00583,Banco\CasaVerso\BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md,"['# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# Cómo contratar tu cuenta de ahorro para la vivienda Paso 1: Ingresa a la App Banco estado Paso 2: Dirígete a la opción menú productos Paso 3: Selecciona abrir Cuenta de Ahorro Vivienda']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00513 - Cómo contratar tu cuenta de ahorro para la vivienda.md']"
"oye, ¿cachai si el portal de Casaverso es confiable pa meter mis datos?",yes,['# El Nuevo Portal CASAVERSO es seguro\n\nEl nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.\n'],Coloquial Chileno Natural,BD1-00583,Banco\CasaVerso\BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md,"['# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# El Nuevo Portal CASAVERSO es de BancoEstado Sí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md']"
"No entiendo bien qué significa que el portal sea seguro, ¿me puedes explicar?",yes,['# El Nuevo Portal CASAVERSO es seguro\n\nEl nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.\n'],Principiante / Educativo,BD1-00583,Banco\CasaVerso\BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md,"['# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# ASEGURABLE Persona que reúne las características predeterminadas para poder contratar una cobertura de seguro a su favor.', '# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00192 - ASEGURABLE.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md']"
el poratal del banco es segur o me pueden robar info,yes,['# El Nuevo Portal CASAVERSO es seguro\n\nEl nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.\n'],Mal Escrito,BD1-00583,Banco\CasaVerso\BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md,"['# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# BANCA ONLINE O E – BANKING Es la banca a la que se puede acceder mediante internet. Pueden ser entidades con sucursales físicas o que solo operan por internet o teléfono. Ej. Esta banca presenta ventajas, como la comodidad y servicios de conveniencia las 24 horas del día, 7 días de la semana desde operaciones desde la casa, acceso global, ahorro en el tiempo, ahorro de los coste del banco, transparencia en la información, capacidad de elección de los clientes, oferta de productos y servicios personalizados.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00202 - BANCA ONLINE O E – BANKING.md']"
¿El portal es seguro pa postular al subsídeo y meter mis datos?,yes,['# El Nuevo Portal CASAVERSO es seguro\n\nEl nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.\n'],Errores Ortograficos,BD1-00583,Banco\CasaVerso\BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md,"['# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# El Nuevo Portal CASAVERSO es de BancoEstado Sí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md']"
seguridad datos CASAVERSO,yes,"['# Es seguro compartir mi información personal en CASAVERSO\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n']",Buscador de Palabras Clave,BD1-00584,Banco\CasaVerso\BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md,"['# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# Qué es CASAVERSO CASAVERSO es el ecosistema de vivienda y construcción de BancoEstado. Es una plataforma digital donde todos los mundos que hoy están dispersos -asesoría, financiamiento, inmobiliarias, corredores, notarías y trámites- se reúnen en un mismo lugar. CASAVERSO: el universo completo de la vivienda, en un solo lugar.', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00589 - Qué es CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md']"
"Si yo tengo 30 años, gano 900 mil al mes y tengo que cargar mi RUT y datos de mi cuenta en la página, ¿es seguro compartir esa información?",yes,"['# Es seguro compartir mi información personal en CASAVERSO\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n']",Caso Hipotetico en Primera Persona,BD1-00584,Banco\CasaVerso\BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md,"['# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# Preguntas frecuentes CuentaRUT Apertura 100% digital 1.- ¿Puedo obtener la CuentaRUT sin ir al banco? Desde ahora, cualquier chileno(a) o extranjero(a) mayor de 18 años, con su cédula de identidad nacional vigente, podrá obtener CuentaRUT de forma 100% digital desde la App BancoEstado. No necesitas requisitos de renta ni antecedentes comerciales. También puedes obtenerla, a través de los Módulos de Atención Remota disponibles en las 73 comunas que hoy no disponen de servicios bancarios. 2.- Si aún no soy Cliente del banco, ¿cómo puedo obtener CuentaRUT de forma 100% digital? Te recomendamos realizarlo directamente desde la App BancoEstado, que puedes descargar desde “Play Store”, “Apple Store” ó “App Gallery, y sigue los pasos a continuación: Ingresa tu RUT y selecciona opción “abrir CuentaRUT” Necesitaremos confirmar tu identidad escaneando tu cédula de identidad por ambos lados y solicitaremos una foto de tu rostro. Te pediremos el ingreso de tu teléfono celular y email. Ambos registros quedarán guardados como datos de seguridad. Te enviaremos un SMS para validar información. Te pediremos ingresar otros datos como: dirección, ocupación y nivel de ingresos. Deberás crear la clave de tu tarjeta digital CuentaRUT Deberás Visualizar y aceptar los contratos Selecciona opción “Crear Cuenta” y la cuenta estará lista para ser usada! Recibirás un email con la documentación de tu CuentaRUT. 3.- Si ya soy Cliente del Banco, pero aún no tengo CuentaRUT, ¿cómo puedo obtenerla desde la App BancoEstado? Abre la App BancoEstado Ingresa la clave de acceso a la App En la siguiente pantalla (home) de la App, te aparecerá una campaña de apertura, la cual deberás seleccionar para avanzar en la contratación. Deberás Visualizar y aceptar los contratos Deberás crear la clave de tu tarjeta digital CuentaRUT Selecciona opción “Autorizar” y la cuenta estará lista para ser usada!', '# Seguimos innovando en CuentaRUT A partir de septiembre, los 14,5 millones de clientes de CuentaRut podrán acceder a nuevos beneficios y funcionalidades. Todos los giros realizados en Cajeros Automáticos BancoEstado, Cajas BancoEstado, Cajas BancoEstado Express y CajaVecina pueden hacerse sin costo. Además, recordamos que también son gratuitas las siguientes transacciones con CuentaRUT: Transferencias de fondos entre Cuentas BancoEstado a través de la App o sitio web. Consultas de saldo y cartolas en Cajeros Automáticos BancoEstado, CajaVecina, App y sitio web BancoEstado. La nueva versión de CuentaRUT permite al cliente usarla 100% digital, no requiere de una tarjeta para comprar. Puede utilizar BE Pay, pagando con tarjetas VISA en celulares con sistema operativo Android. Ahora, el cliente puede recibir su CuentaRUT en todo Chile a través del despacho a su dirección o agencia de Correos más cercana. CuentaRUT ofrece también beneficios exclusivos en cultura y entretención, así como descuentos en más de 60 comercios. Esta gran noticia es otro paso adelante en la inclusión financiera y el cumplimiento de nuestro rol como banca pública y universal para todas y todos.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Cuidar Tu Dinero/Detalle Cuidar Tu Dinero/BD1-00050 - Preguntas frecuentes CuentaRUT_v1.0.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Cuidar Tu Dinero/Detalle Cuidar Tu Dinero/BD1-00051 - Seguimos innovando en CuentaRUT_v1.0.md']"
"oye, ¿cachai si es seguro meter mis datos en CASAVERSO? me preocupa la privacidad po",yes,"['# Es seguro compartir mi información personal en CASAVERSO\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n']",Coloquial Chileno Natural,BD1-00584,Banco\CasaVerso\BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md,"['# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# El Nuevo Portal CASAVERSO es de BancoEstado Sí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00582 - El Nuevo Portal CASAVERSO es de BancoEstado.md']"
"No entiendo bien qué es la protección de datos personales en la web, ¿me puedes explicar?",no,"['# Es seguro compartir mi información personal en CASAVERSO\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n']",Principiante / Educativo,BD1-00584,Banco\CasaVerso\BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md,"['# Es seguro compartir mi información personal en CASAVERSO Como en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).', '# DECLARACIÓN PERSONAL DE SALUD Manifestación del asegurado en la propuesta o solicitud de seguro de su condición y estado de salud y enfermedades preexistentes, que resulta fundamental para que el asegurador decida sobre la aceptación y tarificación del riesgo. La omisión, falsa declaración o reticencias dan opción al asegurador para liberarse de sus obligaciones y rechazar el pago del siniestro.', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.']","['s3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00289 - DECLARACIÓN PERSONAL DE SALUD.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md']"
¿Dónde checo las normas de uso de mis datos en el portal?,no,"['# Es seguro compartir mi información personal en CASAVERSO\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n']",Orientado a la Accion,BD1-00584,Banco\CasaVerso\BD1-00584 - Es seguro compartir mi información personal en CASAVERSO.md,"['# REGISTRO DE PÓLIZAS Registro de uso público mantenido por la Superintendencia de Valores y Seguros, que contiene los textos de los modelos de póliza registrados, sus modificaciones y cláusulas adicionales que se contratan en el mercado, no pudiendo las entidades aseguradoras contratar con moldes que no hubieren sido previamente registrados en él, salvo las excepciones legales.', '# El Nuevo Portal CASAVERSO es seguro El nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.', '# En dónde obtengo el certificado de no expropiación de Serviu En la página web destinada para obtener el Certificado de no expropiación por parte de SERVIU']","['s3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00440 - REGISTRO DE PÓLIZAS.md', 's3://sand-sch-rag-eval-data/data/Banco/CasaVerso/BD1-00583 - El Nuevo Portal CASAVERSO es seguro.md', 's3://sand-sch-rag-eval-data/data/Fabrica Curse/Preguntas Frecuentes/BD1-00157 - En dónde obtengo el certificado de no expropiación de Serviu.md']"
